Dates,beta_1,beta_2,beta_3,beta_4,beta_5
28-sep-18,0.151890788,-0.079025446,0.266749211,-0.013050719,-0.053116903
01-oct-18,0.152002422,-0.081572665,0.263630219,-0.012746716,-0.0535708
02-oct-18,0.152684441,-0.080119465,0.263575034,-0.011363143,-0.052353976
03-oct-18,0.153489486,-0.08453003,0.265929439,-0.009038674,-0.053279844
04-oct-18,0.151950588,-0.053885218,0.26670693,-0.009357329,-0.044569119
05-oct-18,0.155281571,-0.046257649,0.268215139,-0.007132436,-0.0383461
08-oct-18,0.156511686,-0.044203787,0.268378518,-0.00483343,-0.036449746
09-oct-18,0.157751097,-0.046919802,0.268972597,-0.003446334,-0.037533973
10-oct-18,0.161986199,0.022224206,0.269400236,-0.004005542,-0.021846427
11-oct-18,0.165524023,0.056868798,0.266440677,-0.005887735,-0.019403689
12-oct-18,0.164149611,0.005822749,0.264200108,-0.003833226,-0.023178338
15-oct-18,0.166146853,0.006582393,0.262227879,-0.003968913,-0.021690038
16-oct-18,0.161773175,-0.023113318,0.263916844,-0.004297538,-0.025348161
17-oct-18,0.162688613,-0.026599914,0.264895807,-0.005147864,-0.028513125
18-oct-18,0.165755022,0.008530785,0.267621675,-0.002508866,-0.021370552
19-oct-18,0.167073872,0.001035224,0.264387849,-0.00168822,-0.022352753
22-oct-18,0.167406013,-0.001453657,0.264392756,-0.000914399,-0.023870463
23-oct-18,0.167010199,0.020444161,0.262307411,-0.004243012,-0.022840126
24-oct-18,0.170563758,0.081644382,0.261799379,-0.004966089,-0.018441592
25-oct-18,0.17084475,0.040167399,0.25738244,-0.005303295,-0.021077109
26-oct-18,0.169929142,0.084051667,0.265337132,-0.000847415,-0.015868232
29-oct-18,0.169226681,0.089248585,0.264411253,0.002149235,-0.017303391
30-oct-18,0.170258159,0.060442639,0.25856858,0.002746706,-0.019872495
31-oct-18,0.171280356,0.031532669,0.255229311,0.003292984,-0.022141061
01-nov-18,0.170949105,0.005972941,0.260515653,0.006179566,-0.024424457
02-nov-18,0.172501017,0.013362349,0.260718541,0.009478506,-0.022630129
05-nov-18,0.168813942,0.020034585,0.258621101,0.007005375,-0.02165202
06-nov-18,0.164264604,0.023075037,0.252162301,0.001301841,-0.022156642
07-nov-18,0.164666282,-0.037575604,0.257048887,0.000289166,-0.032127822
08-nov-18,0.16245537,-0.031723257,0.264227916,0.002545299,-0.034204452
09-nov-18,0.165689549,-0.028439323,0.262801443,0.004032319,-0.033439492
12-nov-18,0.168136787,0.013865047,0.266911029,0.007602391,-0.024337878
13-nov-18,0.1702559,0.00829157,0.262164176,0.005213822,-0.025346852
14-nov-18,0.173754288,0.01494616,0.257914804,0.004016759,-0.022329454
15-nov-18,0.174035504,0.003992383,0.258469808,0.003866569,-0.022542393
16-nov-18,0.17300971,-0.018618865,0.255070792,0.003698304,-0.025597623
19-nov-18,0.17697861,0.00877581,0.256829449,0.010590741,-0.023006111
20-nov-18,0.181905725,0.027247026,0.250597951,0.004449708,-0.018820584
21-nov-18,0.183178888,-0.002455352,0.246647987,0.001453582,-0.020937699
23-nov-18,0.182897999,0.011896381,0.245642744,0.003649973,-0.020460785
26-nov-18,0.180377582,-0.021519607,0.244220814,0.002376307,-0.024251371
27-nov-18,0.180063865,-0.021089932,0.245004172,0.003293655,-0.025888021
28-nov-18,0.177926059,-0.029209475,0.242042989,0.000675423,-0.029403156
29-nov-18,0.176251097,-0.011359854,0.243893815,0.001639672,-0.026928694
30-nov-18,0.173445303,-0.010700123,0.246974791,0.00438563,-0.025786983
03-Dec-2018,0.169840728,-0.038345533,0.244462015,-0.003154499,-0.028417232
04-Dec-2018,0.172004671,0.0290716,0.242027568,-0.001219577,-0.016736319
06-Dec-2018,0.171991771,0.039457265,0.237314767,-0.002516301,-0.011110607
07-Dec-2018,0.175869422,0.074634645,0.231897498,0.000569043,-0.010360223
10-Dec-2018,0.179692858,0.047248303,0.223082072,-0.005040918,-0.011347593
11-Dec-2018,0.181863035,0.035267978,0.226155732,-0.002071256,-0.011139838
12-Dec-2018,0.187012643,0.009550347,0.223339422,-0.004580778,-0.010582599
13-Dec-2018,0.188218024,-0.002461876,0.223161258,-0.004304635,-0.011427615
14-Dec-2018,0.191908385,0.008567335,0.217182847,-0.006643922,-0.010609138
17-Dec-2018,0.194514787,0.036534273,0.214817179,-0.013536468,-0.009186922
18-Dec-2018,0.193435485,0.042931097,0.212968391,-0.015876809,-0.011043763
19-Dec-2018,0.195635789,0.026075642,0.211638447,-0.018748332,-0.013270529
20-Dec-2018,0.194136219,0.080671263,0.219257269,-0.01800558,-0.010299402
21-Dec-2018,0.191532365,0.104558749,0.224694102,-0.011515793,-0.012943483
24-Dec-2018,0.188049699,0.193237858,0.219165581,-0.010786217,-0.009032647
26-Dec-2018,0.182056116,0.129568463,0.220129106,-0.006835959,-0.01105916
27-Dec-2018,0.183198485,0.145804939,0.22688631,-0.00123753,-0.009926246
28-Dec-2018,0.185000331,0.116929255,0.227234403,-0.000266819,-0.01323596
31-Dec-2018,0.182258978,0.088462978,0.238965064,0.001941596,-0.013757609
02-Jan-2019,0.186688922,0.037160187,0.237249629,0.006195095,-0.018290868
03-Jan-2019,0.188908642,0.069316499,0.228952732,0.010588263,-0.012714532
04-Jan-2019,0.187558767,0.012382679,0.232472587,0.008992392,-0.017290447
07-Jan-2019,0.184782105,0.014362665,0.227009681,0.005466827,-0.017589271
08-Jan-2019,0.184681754,0.002404079,0.228357045,0.002943963,-0.015420423
09-Jan-2019,0.182224967,-0.001143917,0.230830851,0.002764859,-0.014419737
10-Jan-2019,0.183145935,-0.009959133,0.233653516,0.003245646,-0.016958879
11-Jan-2019,0.182118188,-0.026711379,0.238946619,0.00430827,-0.018119721
14-Jan-2019,0.179711397,-0.022770545,0.237631444,-0.000510929,-0.020927119
15-Jan-2019,0.175132695,-0.02445315,0.244140154,-0.000357365,-0.022656852
16-Jan-2019,0.173597866,-0.02267834,0.24239451,-0.007639723,-0.024485831
17-Jan-2019,0.175746696,-0.036089982,0.243602368,-0.008519339,-0.025274703
18-Jan-2019,0.173102542,-0.033759913,0.245107724,-0.00698738,-0.025580891
22-Jan-2019,0.173089786,0.01575053,0.248501225,-0.003270434,-0.018596079
23-Jan-2019,0.173055776,0.003468457,0.249450231,0.002234419,-0.020650694
24-Jan-2019,0.173339375,-0.018499672,0.24887653,-0.001325793,-0.024651808
25-Jan-2019,0.17420264,-0.033191884,0.251536533,0.003305886,-0.02772577
28-Jan-2019,0.173365804,-0.010723946,0.246602964,-0.000356058,-0.022799366
29-Jan-2019,0.173583928,-0.008118388,0.242862482,-0.001438142,-0.021985785
30-Jan-2019,0.171928759,-0.031534147,0.24173152,-0.004789016,-0.026492258
31-Jan-2019,0.170700266,-0.048104543,0.236971714,-0.010019364,-0.030152729
01-feb-19,0.170830517,-0.056736083,0.239778023,-0.007853894,-0.031448406
04-feb-19,0.16895125,-0.061808901,0.240446253,-0.008901827,-0.034112766
05-feb-19,0.167337677,-0.060187081,0.244876298,-0.004174381,-0.035416873
06-feb-19,0.166343316,-0.055791945,0.245594309,-0.003523441,-0.034068417
07-feb-19,0.167074678,-0.042447618,0.244469389,-0.003950937,-0.030099713
08-feb-19,0.168024167,-0.053158287,0.243929144,-0.004444001,-0.031635825
11-feb-19,0.168146633,-0.054238343,0.239944264,-0.005468181,-0.032895741
12-feb-19,0.166963185,-0.061049322,0.236675654,-0.010001796,-0.034521777
13-feb-19,0.167365011,-0.060843263,0.234665308,-0.011100096,-0.033905053
14-feb-19,0.168606318,-0.054078405,0.234267235,-0.012383035,-0.030485789
15-feb-19,0.167407488,-0.069736015,0.238513123,-0.011137653,-0.03428025
19-feb-19,0.165471991,-0.066342112,0.240898136,-0.008734453,-0.036646517
20-feb-19,0.163499799,-0.074301485,0.246019267,-0.006470104,-0.040558746
21-feb-19,0.162670115,-0.06956508,0.249482868,-0.005302652,-0.039449011
22-feb-19,0.161801928,-0.080905123,0.24936124,-0.00537231,-0.043825734
25-feb-19,0.159573189,-0.063370052,0.246511825,-0.010925062,-0.041256765
26-feb-19,0.160821216,-0.061975705,0.249923258,-0.006681551,-0.038677556
27-feb-19,0.159447778,-0.06038788,0.249552872,-0.007597508,-0.037831432
28-feb-19,0.159651331,-0.057188057,0.250502049,-0.008474249,-0.037160565
01-mar-19,0.15915596,-0.077712479,0.25015127,-0.008004621,-0.042048164
04-mar-19,0.158064478,-0.05864594,0.25311754,-0.004697157,-0.04084213
05-mar-19,0.158765308,-0.060687592,0.251762215,-0.006684479,-0.040857584
06-mar-19,0.161132129,-0.052969999,0.251844916,-0.005381412,-0.038114571
07-mar-19,0.163653615,-0.04399514,0.249647795,-0.004934338,-0.03506068
08-mar-19,0.164882526,-0.047724316,0.244394781,-0.007433058,-0.032433895
11-mar-19,0.163412694,-0.072552309,0.242178735,-0.009688313,-0.036977387
12-mar-19,0.162423189,-0.07955198,0.242695584,-0.011315645,-0.038650345
13-mar-19,0.161781897,-0.084508695,0.240106323,-0.013700369,-0.040799903
14-mar-19,0.162141284,-0.085970184,0.237785791,-0.012804767,-0.04091563
15-mar-19,0.161129036,-0.089608681,0.240282708,-0.01279733,-0.042702469
18-mar-19,0.161063912,-0.08450607,0.239946594,-0.012382275,-0.042641629
19-mar-19,0.160553294,-0.079292162,0.244979051,-0.009666577,-0.042876037
20-mar-19,0.161600633,-0.077875608,0.246251052,-0.007033312,-0.041766575
21-mar-19,0.159943678,-0.075511298,0.24725647,-0.006132722,-0.0410618
22-mar-19,0.161624898,-0.026631491,0.251218202,-0.000799752,-0.026087657
25-mar-19,0.162900176,-0.034021113,0.25125008,0.001710212,-0.024660297
26-mar-19,0.162786748,-0.058287491,0.251959945,0.001689085,-0.026618857
27-mar-19,0.164917779,-0.053726088,0.252262029,0.002505455,-0.027342141
28-mar-19,0.165047976,-0.06799794,0.249530098,0.000129767,-0.030535546
29-mar-19,0.163516525,-0.079314888,0.249777949,-0.002428309,-0.03093513
01-Apr-2019,0.161568196,-0.081415933,0.243401019,-0.007282024,-0.033504386
02-Apr-2019,0.162541294,-0.084361389,0.243950761,-0.008478683,-0.032589057
03-Apr-2019,0.16141444,-0.078108403,0.245109685,-0.008599281,-0.029257699
04-Apr-2019,0.161667175,-0.081653524,0.246785403,-0.007422618,-0.029837929
05-Apr-2019,0.161366506,-0.093582682,0.247253841,-0.008649361,-0.032055124
08-Apr-2019,0.159384525,-0.081662042,0.248204601,-0.00849042,-0.033589362
09-Apr-2019,0.159741862,-0.062644646,0.250236523,-0.005515788,-0.031458795
10-Apr-2019,0.159022058,-0.074301272,0.248968327,-0.007266452,-0.035038565
11-Apr-2019,0.160083681,-0.081036826,0.247827138,-0.005999718,-0.039647746
12-Apr-2019,0.15996192,-0.095931161,0.248588785,-0.005962076,-0.044067364
15-Apr-2019,0.160084905,-0.094878601,0.249560709,-0.006181814,-0.045939212
16-Apr-2019,0.159648489,-0.094662584,0.252208978,-0.005413702,-0.047136897
17-Apr-2019,0.159941687,-0.090485418,0.252146599,-0.00519046,-0.047023795
18-Apr-2019,0.160095124,-0.09370609,0.254848965,-0.002490018,-0.048039629
22-Apr-2019,0.158438599,-0.086629539,0.260962688,-0.000670786,-0.04923227
23-Apr-2019,0.156253804,-0.085477136,0.262808465,-0.001549007,-0.05093796
24-Apr-2019,0.15622968,-0.0755049,0.262267739,-0.001831837,-0.047578039
25-Apr-2019,0.156722357,-0.073481271,0.261772269,-0.002082364,-0.046749993
26-Apr-2019,0.155584757,-0.076328539,0.262592135,-0.001839509,-0.04742674
29-Apr-2019,0.1565388,-0.073805856,0.260890596,-0.005023955,-0.046984949
30-Apr-2019,0.156195978,-0.070669681,0.260119696,-0.006144458,-0.045189864
01-may-19,0.156777706,-0.053598869,0.259832765,-0.004891857,-0.040188407
02-may-19,0.156542663,-0.051765348,0.261008316,-0.00354901,-0.03892881
03-may-19,0.158753785,-0.080094949,0.260073739,-0.001777534,-0.04627756
06-may-19,0.154909516,-0.038153187,0.26232261,-0.001647269,-0.038159349
07-may-19,0.155303849,0.038378431,0.268532118,0.008187557,-0.020704816
08-may-19,0.157914985,0.014606121,0.270798878,0.005967389,-0.021678324
09-may-19,0.158513929,0.00242965,0.266396337,0.006583964,-0.024912143
10-may-19,0.159235426,-0.036434726,0.263156959,0.003771642,-0.031411915
13-may-19,0.162574054,0.015207861,0.256985715,0.004584864,-0.016807945
14-may-19,0.161962631,-0.008540364,0.254543562,0.002537924,-0.018154138
15-may-19,0.162049256,-0.032482093,0.254211046,0.002235683,-0.026965417
16-may-19,0.160400028,-0.048904785,0.255246101,0.000373303,-0.034457563
17-may-19,0.160531846,-0.039695477,0.257036468,0.00403358,-0.033073428
20-may-19,0.161582286,-0.033845072,0.256729699,0.009230989,-0.032346074
21-may-19,0.160100602,-0.052321285,0.257321874,0.006068898,-0.035891221
22-may-19,0.160177341,-0.054360549,0.257521805,0.00651199,-0.036470818
23-may-19,0.161954537,-0.02529998,0.255205194,0.010251813,-0.029165884
24-may-19,0.163889387,-0.037855847,0.256447208,0.012718792,-0.029406062
28-may-19,0.165643393,-0.025422778,0.248794367,0.011654077,-0.026385417
29-may-19,0.168478799,-0.025158501,0.241569286,0.008267752,-0.024077363
30-may-19,0.168974599,-0.029956639,0.24356162,0.007905801,-0.023981955
31-may-19,0.171267177,-0.014035748,0.235936983,0.005931139,-0.020368149
03-jun-19,0.170640859,-0.009587592,0.233563921,0.00422051,-0.020483329
04-jun-19,0.167225571,-0.035151132,0.236640499,0.003184556,-0.024995921
05-jun-19,0.167677912,-0.051798055,0.237905544,0.0026758,-0.031661307
06-jun-19,0.165648,-0.05069215,0.240164186,0.001716694,-0.033323769
07-jun-19,0.164372739,-0.042746778,0.243321086,0.002161097,-0.034120891
10-jun-19,0.163114011,-0.039369385,0.244574266,0.002705728,-0.034042274
11-jun-19,0.164528969,-0.040393266,0.248837147,0.007197317,-0.033196544
12-jun-19,0.164530769,-0.041916363,0.250486951,0.007615411,-0.031780494
13-jun-19,0.163034875,-0.040556147,0.251865709,0.01036106,-0.032846822
14-jun-19,0.164309533,-0.050065373,0.24822329,0.009559792,-0.03423586
17-jun-19,0.163472342,-0.045792154,0.248541416,0.008542322,-0.03351149
18-jun-19,0.163383468,-0.048348442,0.245596246,0.004869253,-0.033983503
19-jun-19,0.1640495,-0.064408821,0.24502144,0.002258695,-0.038643519
20-jun-19,0.161354156,-0.056901243,0.238124513,-0.005682987,-0.038612491
21-jun-19,0.163111829,-0.048469647,0.238054833,-0.004077065,-0.035071066
24-jun-19,0.162970473,-0.049121406,0.243126949,0.00021235,-0.034567297
25-jun-19,0.16497102,-0.038517349,0.241531107,0.001872973,-0.029662841
26-jun-19,0.164982321,-0.040817539,0.244230989,0.002917906,-0.029715491
27-jun-19,0.164066997,-0.046186761,0.242360085,-0.000165965,-0.0303077
28-jun-19,0.161070907,-0.045448614,0.243998628,-0.001042688,-0.03133697
01-jul-19,0.159608406,-0.068356173,0.246040875,-0.002001441,-0.03612592
02-jul-19,0.15886747,-0.084068698,0.249554423,-0.002581176,-0.038218804
03-jul-19,0.158156047,-0.087247618,0.249457592,-0.002411138,-0.042834723
05-jul-19,0.15652731,-0.077487072,0.244718079,-0.010048214,-0.037137246
08-jul-19,0.15949062,-0.072068362,0.243669362,-0.0045969,-0.034358681
09-jul-19,0.160551498,-0.07292216,0.244273246,-0.003974772,-0.032352192
10-jul-19,0.15893362,-0.073926686,0.245910501,-0.003599378,-0.034280037
11-jul-19,0.158491393,-0.075713841,0.247719391,-0.002784752,-0.035928133
12-jul-19,0.15940168,-0.085361311,0.24593398,-0.003753813,-0.037465645
15-jul-19,0.159837472,-0.078895381,0.245355119,-0.00607356,-0.034719688
16-jul-19,0.160389218,-0.076612799,0.2448228,-0.004574108,-0.034073998
17-jul-19,0.161536982,-0.066593067,0.243333837,-0.003256448,-0.028982219
18-jul-19,0.161066751,-0.069499188,0.240063883,-0.007186284,-0.027577473
19-jul-19,0.161918223,-0.062966255,0.233629735,-0.009848606,-0.022627879
22-jul-19,0.161759016,-0.072701367,0.233975663,-0.010427885,-0.023400501
23-jul-19,0.16035029,-0.08100298,0.236648734,-0.008950206,-0.02709173
24-jul-19,0.159838333,-0.086765354,0.238510566,-0.00671008,-0.031277442
25-jul-19,0.160390251,-0.075609035,0.241204444,-0.00413749,-0.027438209
26-jul-19,0.159009281,-0.085442888,0.241070045,-0.005567826,-0.028262892
29-jul-19,0.158646839,-0.075529637,0.240617892,-0.007695743,-0.023573163
30-jul-19,0.158686813,-0.05986399,0.243030361,-0.005609438,-0.019579343
31-jul-19,0.160390722,-0.036075477,0.239787265,-0.00467092,-0.012651496
01-Aug-2019,0.159858153,0.001300023,0.239446873,0.001066845,-0.003819804
02-Aug-2019,0.160291279,0.007558876,0.238279074,0.002251922,0.000708672
05-Aug-2019,0.158354456,0.098026148,0.230578774,0.00392133,0.001714425
06-Aug-2019,0.15989216,0.04391636,0.241622378,0.008998101,-0.001727826
07-Aug-2019,0.16377612,0.023648147,0.2371692,0.007298316,-0.003735628
08-Aug-2019,0.160235934,-0.003520247,0.241433911,0.003537171,-0.003111551
09-Aug-2019,0.161939686,0.008763539,0.240541527,0.005220851,-0.00550795
12-Aug-2019,0.164206439,0.045227348,0.239248161,0.009939595,-0.004745945
13-Aug-2019,0.163463148,0.006894359,0.243192414,0.005012339,-0.003971934
14-Aug-2019,0.168783693,0.063522993,0.234821479,0.009292038,-0.0027102
15-Aug-2019,0.170358357,0.047171984,0.235840739,0.011283971,-0.00752293
16-Aug-2019,0.169750133,0.006417061,0.234061492,0.00247081,-0.009341729
19-Aug-2019,0.168505764,-0.024018241,0.234840632,0.002155763,-0.011213825
20-Aug-2019,0.171085046,-0.014547634,0.237224297,0.007084867,-0.01179593
21-Aug-2019,0.170041112,-0.0370083,0.2396402,0.007922727,-0.015926423
22-Aug-2019,0.170495213,-0.027152015,0.242058355,0.010598069,-0.013327668
23-Aug-2019,0.176039589,0.027731357,0.244179244,0.015287199,-0.007637145
26-Aug-2019,0.174421184,0.011505892,0.242614412,0.014942798,-0.011492217
27-Aug-2019,0.177251156,0.01436565,0.243825286,0.0180279,-0.014056025
28-Aug-2019,0.177082774,0.001809305,0.245726958,0.014950837,-0.017081367
29-Aug-2019,0.174087374,-0.015408697,0.247336557,0.011548988,-0.016482367
30-Aug-2019,0.174475519,-0.009192279,0.247252974,0.011152377,-0.015640723
03-sep-19,0.17726049,0.003954486,0.246999979,0.012242697,-0.011872234
04-sep-19,0.176758013,-0.031462787,0.248118923,0.011129491,-0.016739185
05-sep-19,0.173136408,-0.044818795,0.24594496,0.005203252,-0.02019264
06-sep-19,0.174021978,-0.061282132,0.247690535,0.005504753,-0.023537991
09-sep-19,0.172764422,-0.054963461,0.247484009,0.005799302,-0.024444591
10-sep-19,0.171436106,-0.053456693,0.247453778,0.004559648,-0.023184853
11-sep-19,0.170676697,-0.056748702,0.248225704,0.004839125,-0.024766742
12-sep-19,0.170180704,-0.063682917,0.247024849,0.003544926,-0.028316672
13-sep-19,0.171348259,-0.070453821,0.249027977,0.006464253,-0.030036313
16-sep-19,0.173436106,-0.064433883,0.248550252,0.005515229,-0.027691237
17-sep-19,0.175497703,-0.070462067,0.248940146,0.00782787,-0.029865472
18-sep-19,0.175342455,-0.077218288,0.249009541,0.007428214,-0.030426511
19-sep-19,0.174955198,-0.078316092,0.247342138,0.00636047,-0.030904431
20-sep-19,0.177927356,-0.068970864,0.248209946,0.007368256,-0.026218726
23-sep-19,0.177530131,-0.067438095,0.250203408,0.007435672,-0.023289355
24-sep-19,0.17687265,-0.037169681,0.248043686,0.006444577,-0.016771987
25-sep-19,0.177753962,-0.056821673,0.250809149,0.008112797,-0.018515217
26-sep-19,0.177958625,-0.05477684,0.25231433,0.008395833,-0.019574336
27-sep-19,0.179927522,-0.04232377,0.254781474,0.010271414,-0.01719229
30-sep-19,0.177512847,-0.05012119,0.254692367,0.009595132,-0.018325775
01-oct-19,0.178776835,-0.023408021,0.257734881,0.016389275,-0.014079347
02-oct-19,0.181244075,0.005544724,0.254841027,0.020486369,-0.014090332
03-oct-19,0.181801786,-0.013115046,0.259360309,0.022096825,-0.012347573
04-oct-19,0.179815517,-0.047751973,0.261454181,0.016660355,-0.017698977
07-oct-19,0.178149331,-0.034054753,0.260356457,0.015414104,-0.018786296
08-oct-19,0.180610603,0.004875192,0.260456943,0.021372824,-0.01426392
09-oct-19,0.18134159,-0.027389425,0.260004995,0.016961037,-0.018260803
10-oct-19,0.179955447,-0.03902152,0.259884451,0.016007782,-0.021801108
11-oct-19,0.178058671,-0.065324347,0.259140579,0.015536289,-0.02825179
14-oct-19,0.177217624,-0.0768189,0.258573286,0.01327143,-0.031645754
15-oct-19,0.175697252,-0.092171039,0.256336847,0.010482197,-0.038198111
16-oct-19,0.17615021,-0.090568796,0.255352955,0.008976405,-0.037474135
17-oct-19,0.175718705,-0.091018569,0.253117908,0.006764973,-0.036660264
18-oct-19,0.177891866,-0.088610192,0.248807132,0.005709525,-0.035970481
